employee_id,age_raw,gender,sector,stress_level,stress_source,destress_method,sleep_hours,age_group,risk_category
2697,36,Hombre,Salud,5,Finanzas,Naturaleza,5.490596704358065,Millennials (30-39),Riesgo Moderado
2698,28,Mujer,Finanzas,7,Carga Laboral,Naturaleza,5.653530417589656,Gen Z (20-29),Riesgo Moderado
2699,42,Hombre,Retail,7,Familia,Videojuegos,5.868963292249672,Gen X (40-49),Riesgo Moderado
2700,63,Hombre,Salud,5,Carga Laboral,Deporte,6.446895617253843,Boomers (50+),Riesgo Moderado
2701,47,Hombre,Tecnología,2,Carga Laboral,Videojuegos,5.62389286373093,Gen X (40-49),Bajo Riesgo
2702,35,Hombre,Salud,7,Carga Laboral,Videojuegos,7.355821166176432,Millennials (30-39),Riesgo Moderado
2703,58,Mujer,Retail,3,Salud,Naturaleza,5.915902266166105,Boomers (50+),Bajo Riesgo
2704,42,Hombre,Finanzas,3,Carga Laboral,Deporte,8.172971203491581,Gen X (40-49),Bajo Riesgo
2705,39,Hombre,Tecnología,5,Finanzas,Videojuegos,5.267324154460654,Millennials (30-39),Riesgo Moderado
2706,26,Mujer,Educación,5,Familia,Naturaleza,7.619240448984156,Gen Z (20-29),Riesgo Moderado
2707,24,Mujer,Educación,5,Familia,Videojuegos,9.39560645431082,Gen Z (20-29),Riesgo Moderado
2708,44,Mujer,Educación,4,Carga Laboral,Videojuegos,9.152215427661694,Gen X (40-49),Bajo Riesgo
2709,47,Hombre,Tecnología,4,Familia,Deporte,5.210743978213978,Gen X (40-49),Bajo Riesgo
2710,58,Mujer,Educación,4,Carga Laboral,Deporte,8.228670313672756,Boomers (50+),Bajo Riesgo
2711,45,Mujer,Salud,5,Salud,Deporte,3.1676843542144573,Gen X (40-49),Riesgo Moderado
2712,40,Hombre,Tecnología,5,Familia,Videojuegos,4.165699215627376,Millennials (30-39),Riesgo Moderado
2713,46,Mujer,Tecnología,6,Salud,Socializar,7.401048649222548,Gen X (40-49),Riesgo Moderado
2714,42,Hombre,Tecnología,5,Salud,Deporte,7.156266705008907,Gen X (40-49),Riesgo Moderado
2715,33,Hombre,Construcción,4,Finanzas,Socializar,7.402833750502827,Millennials (30-39),Bajo Riesgo
2716,62,Mujer,Finanzas,5,Finanzas,Socializar,5.770418493420052,Boomers (50+),Riesgo Moderado
2717,54,Mujer,Construcción,7,Familia,Socializar,4.82629405990544,Boomers (50+),Riesgo Moderado
2718,25,Hombre,Construcción,7,Carga Laboral,Naturaleza,3.7883437826888047,Gen Z (20-29),Riesgo Moderado
2719,63,Mujer,Construcción,6,Carga Laboral,Videojuegos,5.207699934755564,Boomers (50+),Riesgo Moderado
2720,28,Mujer,Finanzas,3,Carga Laboral,Deporte,7.475399355438617,Gen Z (20-29),Bajo Riesgo
2721,43,Mujer,Construcción,5,Carga Laboral,Videojuegos,7.790501863563279,Gen X (40-49),Riesgo Moderado
2722,54,Hombre,Educación,4,Finanzas,Videojuegos,6.944781657703667,Boomers (50+),Bajo Riesgo
2723,38,Mujer,Tecnología,4,Carga Laboral,Naturaleza,6.794032335847032,Millennials (30-39),Bajo Riesgo
2724,45,Hombre,Tecnología,4,Carga Laboral,Naturaleza,9.039714204046048,Gen X (40-49),Bajo Riesgo
2725,55,Mujer,Salud,8,Salud,Naturaleza,8.609908864824462,Boomers (50+),Alto Riesgo
2726,49,Hombre,Retail,6,Carga Laboral,Videojuegos,7.915860705529429,Gen X (40-49),Riesgo Moderado
2727,64,Hombre,Educación,4,Carga Laboral,Socializar,8.233837115947342,Boomers (50+),Bajo Riesgo
2728,62,Mujer,Finanzas,5,Finanzas,Videojuegos,7.024205413347362,Boomers (50+),Riesgo Moderado
2729,60,Hombre,Retail,4,Familia,Naturaleza,7.217465852762166,Boomers (50+),Bajo Riesgo
2730,43,Hombre,Tecnología,5,Salud,Videojuegos,5.340520395873357,Gen X (40-49),Riesgo Moderado
2731,38,Hombre,Construcción,6,Salud,Naturaleza,7.069391371422792,Millennials (30-39),Riesgo Moderado
2732,55,Mujer,Salud,6,Familia,Naturaleza,5.531286539170746,Boomers (50+),Riesgo Moderado
2733,27,Hombre,Salud,4,Salud,Deporte,8.360790494347814,Gen Z (20-29),Bajo Riesgo
2734,27,Mujer,Tecnología,6,Carga Laboral,Socializar,7.437468048767034,Gen Z (20-29),Riesgo Moderado
2735,55,Hombre,Educación,8,Carga Laboral,Naturaleza,5.85801432736177,Boomers (50+),Alto Riesgo
2736,22,Hombre,Retail,5,Familia,Deporte,7.553043531030816,Gen Z (20-29),Riesgo Moderado
2737,31,Hombre,Salud,8,Finanzas,Socializar,8.182812157104117,Millennials (30-39),Alto Riesgo
2738,42,Mujer,Tecnología,6,Finanzas,Naturaleza,5.192767897735044,Gen X (40-49),Riesgo Moderado
2739,26,Hombre,Educación,8,Salud,Socializar,6.114404146060801,Gen Z (20-29),Alto Riesgo
2740,23,Hombre,Tecnología,7,Finanzas,Socializar,5.042035643172349,Gen Z (20-29),Riesgo Moderado
2741,43,No Binario,Tecnología,5,Finanzas,Videojuegos,6.440461922075322,Gen X (40-49),Riesgo Moderado
2742,23,Mujer,Educación,5,Finanzas,Deporte,8.502083330607764,Gen Z (20-29),Riesgo Moderado
2743,31,Hombre,Educación,5,Finanzas,Socializar,6.5009202830836825,Millennials (30-39),Riesgo Moderado
2744,55,Hombre,Educación,5,Finanzas,Videojuegos,7.371026740559464,Boomers (50+),Riesgo Moderado
2745,37,Mujer,Tecnología,6,Finanzas,Socializar,5.681482469374147,Millennials (30-39),Riesgo Moderado
2746,60,Hombre,Salud,3,Finanzas,Videojuegos,7.775022679045218,Boomers (50+),Bajo Riesgo
2747,43,Hombre,Finanzas,3,Salud,Naturaleza,6.405121429829723,Gen X (40-49),Bajo Riesgo
2748,33,Mujer,Finanzas,5,Carga Laboral,Naturaleza,7.644102968660854,Millennials (30-39),Riesgo Moderado
2749,45,Mujer,Tecnología,5,Finanzas,Videojuegos,7.801705805688591,Gen X (40-49),Riesgo Moderado
2750,61,Mujer,Tecnología,4,Carga Laboral,Naturaleza,4.918121266619311,Boomers (50+),Bajo Riesgo
2751,59,Hombre,Salud,7,Familia,Naturaleza,5.474682284775021,Boomers (50+),Riesgo Moderado
2752,31,Hombre,Educación,6,Carga Laboral,Naturaleza,5.882065370378117,Millennials (30-39),Riesgo Moderado
2753,56,Mujer,Tecnología,5,Familia,Socializar,9.162937487579782,Boomers (50+),Riesgo Moderado
2754,53,Hombre,Construcción,7,Salud,Videojuegos,8.536504221539275,Boomers (50+),Riesgo Moderado
2755,28,Mujer,Educación,8,Carga Laboral,Deporte,6.6502437268213255,Gen Z (20-29),Alto Riesgo
2756,42,Mujer,Tecnología,5,Familia,Deporte,10.609958719097028,Gen X (40-49),Riesgo Moderado
2757,41,Hombre,Construcción,6,Carga Laboral,Videojuegos,4.533560972431756,Gen X (40-49),Riesgo Moderado
2758,47,Mujer,Retail,2,Salud,Socializar,6.146422752509976,Gen X (40-49),Bajo Riesgo
2759,25,Mujer,Salud,8,Carga Laboral,Naturaleza,8.262733330662309,Gen Z (20-29),Alto Riesgo
2760,43,Mujer,Construcción,7,Familia,Naturaleza,6.566267162929179,Gen X (40-49),Riesgo Moderado
2761,36,Hombre,Tecnología,3,Finanzas,Socializar,5.227263597747328,Millennials (30-39),Bajo Riesgo
2762,61,Hombre,Finanzas,6,Finanzas,Deporte,7.096643283954666,Boomers (50+),Riesgo Moderado
2763,42,Mujer,Tecnología,2,Finanzas,Videojuegos,10.513851094292322,Gen X (40-49),Bajo Riesgo
2764,36,Hombre,Finanzas,4,Salud,Videojuegos,5.246374950097425,Millennials (30-39),Bajo Riesgo
2765,43,No Binario,Salud,5,Finanzas,Socializar,5.402264626780917,Gen X (40-49),Riesgo Moderado
2766,49,Hombre,Salud,4,Salud,Naturaleza,4.886562900068327,Gen X (40-49),Bajo Riesgo
2767,35,Mujer,Educación,5,Finanzas,Naturaleza,5.8704074442694765,Millennials (30-39),Riesgo Moderado
2768,48,Hombre,Educación,5,Salud,Naturaleza,8.124150068621166,Gen X (40-49),Riesgo Moderado
2769,62,Mujer,Finanzas,6,Salud,Videojuegos,8.85140703917224,Boomers (50+),Riesgo Moderado
2770,61,Hombre,Finanzas,3,Carga Laboral,Deporte,4.601803399788246,Boomers (50+),Bajo Riesgo
2771,49,Hombre,Salud,7,Finanzas,Videojuegos,7.413192653772599,Gen X (40-49),Riesgo Moderado
2772,47,Hombre,Construcción,4,Carga Laboral,Socializar,7.660531248624106,Gen X (40-49),Bajo Riesgo
2773,23,Mujer,Finanzas,4,Familia,Videojuegos,5.476440605405482,Gen Z (20-29),Bajo Riesgo
2774,46,Hombre,Finanzas,5,Finanzas,Socializar,7.612834980445302,Gen X (40-49),Riesgo Moderado
2775,24,Mujer,Construcción,7,Finanzas,Videojuegos,7.063897637804905,Gen Z (20-29),Riesgo Moderado
2776,29,Mujer,Educación,5,Finanzas,Deporte,8.137992534961773,Gen Z (20-29),Riesgo Moderado
2777,54,Hombre,Educación,6,Finanzas,Socializar,3.1603812821671817,Boomers (50+),Riesgo Moderado
2778,63,Mujer,Finanzas,5,Carga Laboral,Naturaleza,6.936757339424001,Boomers (50+),Riesgo Moderado
2779,56,Hombre,Educación,10,Carga Laboral,Naturaleza,7.721369905110075,Boomers (50+),Alto Riesgo
2780,27,No Binario,Educación,5,Salud,Videojuegos,8.070273181008869,Gen Z (20-29),Riesgo Moderado
2781,60,Mujer,Retail,5,Carga Laboral,Videojuegos,7.709453924097538,Boomers (50+),Riesgo Moderado
2782,44,Hombre,Educación,7,Salud,Deporte,4.689754820664937,Gen X (40-49),Riesgo Moderado
2783,46,Hombre,Salud,6,Familia,Deporte,8.640566450006288,Gen X (40-49),Riesgo Moderado
2784,64,Hombre,Tecnología,5,Carga Laboral,Naturaleza,7.61837480334167,Boomers (50+),Riesgo Moderado
2785,40,No Binario,Finanzas,2,Salud,Videojuegos,6.528294751687557,Millennials (30-39),Bajo Riesgo
2786,26,Hombre,Finanzas,6,Finanzas,Socializar,6.553972235844634,Gen Z (20-29),Riesgo Moderado
2787,32,Mujer,Salud,5,Familia,Deporte,9.145601934655634,Millennials (30-39),Riesgo Moderado
2788,33,Hombre,Tecnología,4,Salud,Socializar,7.568477600907834,Millennials (30-39),Bajo Riesgo
2789,31,Mujer,Tecnología,5,Familia,Socializar,6.73346306959074,Millennials (30-39),Riesgo Moderado
2790,29,Hombre,Salud,7,Finanzas,Deporte,5.225300042559916,Gen Z (20-29),Riesgo Moderado
2791,45,Mujer,Construcción,6,Finanzas,Videojuegos,6.159944048082695,Gen X (40-49),Riesgo Moderado
2792,49,Mujer,Construcción,6,Salud,Socializar,5.221238202151065,Gen X (40-49),Riesgo Moderado
2793,62,Mujer,Tecnología,5,Salud,Videojuegos,3.873498675671852,Boomers (50+),Riesgo Moderado
2794,57,Hombre,Construcción,5,Finanzas,Socializar,6.835695877633988,Boomers (50+),Riesgo Moderado
2795,58,Hombre,Construcción,2,Salud,Videojuegos,3.86939020754325,Boomers (50+),Bajo Riesgo
2796,42,Hombre,Construcción,5,Finanzas,Videojuegos,5.556498346546876,Gen X (40-49),Riesgo Moderado
2797,29,Mujer,Tecnología,7,Carga Laboral,Videojuegos,6.036019542655208,Gen Z (20-29),Riesgo Moderado
2798,30,Hombre,Construcción,4,Salud,Videojuegos,4.3104795801208216,Gen Z (20-29),Bajo Riesgo
2799,36,Mujer,Finanzas,6,Familia,Deporte,8.028086107138362,Millennials (30-39),Riesgo Moderado
2800,61,Hombre,Retail,4,Finanzas,Socializar,6.328683955654141,Boomers (50+),Bajo Riesgo
2801,39,Mujer,Tecnología,4,Carga Laboral,Videojuegos,3.054376996434338,Millennials (30-39),Bajo Riesgo
2802,63,Mujer,Salud,8,Salud,Naturaleza,7.759774169295454,Boomers (50+),Alto Riesgo
2803,41,Mujer,Construcción,5,Finanzas,Socializar,9.153991683685438,Gen X (40-49),Riesgo Moderado
2804,27,Hombre,Educación,7,Carga Laboral,Socializar,6.770028011358579,Gen Z (20-29),Riesgo Moderado
2805,33,Hombre,Tecnología,2,Salud,Videojuegos,7.4291586830604,Millennials (30-39),Bajo Riesgo
2806,23,Hombre,Salud,6,Finanzas,Socializar,6.985475992446177,Gen Z (20-29),Riesgo Moderado
2807,28,Hombre,Retail,7,Finanzas,Naturaleza,7.3561747321789746,Gen Z (20-29),Riesgo Moderado
2808,37,Mujer,Finanzas,5,Finanzas,Naturaleza,5.690794665552454,Millennials (30-39),Riesgo Moderado
2809,24,Mujer,Salud,7,Salud,Naturaleza,5.380568077823243,Gen Z (20-29),Riesgo Moderado
2810,24,Mujer,Construcción,7,Carga Laboral,Socializar,4.919849259562175,Gen Z (20-29),Riesgo Moderado
2811,48,Hombre,Educación,4,Finanzas,Socializar,6.680360260159692,Gen X (40-49),Bajo Riesgo
2812,64,Mujer,Construcción,7,Carga Laboral,Videojuegos,7.467917919004805,Boomers (50+),Riesgo Moderado
2813,61,Mujer,Salud,6,Carga Laboral,Socializar,7.448618997894324,Boomers (50+),Riesgo Moderado
2814,59,Mujer,Tecnología,4,Familia,Socializar,5.870866586574747,Boomers (50+),Bajo Riesgo
2815,54,Hombre,Educación,4,Carga Laboral,Videojuegos,6.208892160636759,Boomers (50+),Bajo Riesgo
2816,49,Hombre,Educación,5,Carga Laboral,Naturaleza,6.202822645836037,Gen X (40-49),Riesgo Moderado
2817,22,Hombre,Salud,6,Carga Laboral,Videojuegos,5.744204163055445,Gen Z (20-29),Riesgo Moderado
2818,29,Mujer,Retail,7,Carga Laboral,Deporte,3.608853117839277,Gen Z (20-29),Riesgo Moderado
2819,58,Mujer,Retail,5,Carga Laboral,Socializar,6.2079155588014725,Boomers (50+),Riesgo Moderado
2820,53,Hombre,Construcción,4,Salud,Socializar,6.051841246243468,Boomers (50+),Bajo Riesgo
2821,64,Hombre,Salud,7,Familia,Deporte,6.428784512911135,Boomers (50+),Riesgo Moderado
2822,58,Mujer,Educación,4,Finanzas,Deporte,5.701017090088634,Boomers (50+),Bajo Riesgo
2823,25,Mujer,Salud,8,Familia,Deporte,6.935798142259722,Gen Z (20-29),Alto Riesgo
2824,51,Hombre,Educación,5,Familia,Videojuegos,10.562604256801452,Boomers (50+),Riesgo Moderado
2825,27,Mujer,Construcción,6,Finanzas,Naturaleza,7.674608227746009,Gen Z (20-29),Riesgo Moderado
2826,40,No Binario,Tecnología,4,Carga Laboral,Videojuegos,5.787611982913691,Millennials (30-39),Bajo Riesgo
2827,53,Mujer,Tecnología,4,Finanzas,Deporte,6.16659918661282,Boomers (50+),Bajo Riesgo
2828,30,Hombre,Salud,7,Carga Laboral,Videojuegos,6.329397793643724,Gen Z (20-29),Riesgo Moderado
2829,33,Mujer,Educación,6,Finanzas,Socializar,6.673710450502574,Millennials (30-39),Riesgo Moderado
2830,32,Mujer,Tecnología,3,Salud,Videojuegos,6.4924183540728375,Millennials (30-39),Bajo Riesgo
2831,37,Hombre,Educación,4,Familia,Deporte,5.821641626328537,Millennials (30-39),Bajo Riesgo
2832,22,Mujer,Construcción,8,Carga Laboral,Socializar,5.744173349567577,Gen Z (20-29),Alto Riesgo
2833,42,Mujer,Salud,7,Familia,Naturaleza,7.467940617215211,Gen X (40-49),Riesgo Moderado
2834,51,Mujer,Educación,3,Carga Laboral,Videojuegos,6.1062835587835576,Boomers (50+),Bajo Riesgo
2835,34,Hombre,Salud,6,Finanzas,Videojuegos,7.358042363206922,Millennials (30-39),Riesgo Moderado
2836,55,Mujer,Educación,6,Finanzas,Deporte,6.173072339818902,Boomers (50+),Riesgo Moderado
2837,25,Mujer,Retail,7,Finanzas,Naturaleza,3.794011090825157,Gen Z (20-29),Riesgo Moderado
2838,49,Hombre,Retail,5,Salud,Socializar,4.914647187183128,Gen X (40-49),Riesgo Moderado
2839,59,Mujer,Educación,6,Finanzas,Deporte,4.0993300986008165,Boomers (50+),Riesgo Moderado
2840,52,Mujer,Construcción,6,Finanzas,Deporte,6.810282601995502,Boomers (50+),Riesgo Moderado
2841,48,Mujer,Salud,8,Salud,Videojuegos,3.951213352546276,Gen X (40-49),Alto Riesgo
2842,26,Hombre,Finanzas,6,Familia,Naturaleza,5.751168046852197,Gen Z (20-29),Riesgo Moderado
2843,46,Mujer,Educación,5,Familia,Deporte,5.946590835751925,Gen X (40-49),Riesgo Moderado
2844,24,Hombre,Educación,5,Carga Laboral,Videojuegos,6.129984285676157,Gen Z (20-29),Riesgo Moderado
2845,54,Hombre,Retail,5,Familia,Socializar,7.820713935773643,Boomers (50+),Riesgo Moderado
2846,25,Mujer,Tecnología,5,Carga Laboral,Deporte,8.081245758488437,Gen Z (20-29),Riesgo Moderado
2847,46,Hombre,Retail,5,Carga Laboral,Socializar,5.385477395354152,Gen X (40-49),Riesgo Moderado
2848,41,Mujer,Salud,6,Familia,Socializar,6.4712187690794,Gen X (40-49),Riesgo Moderado
2849,55,Hombre,Retail,6,Familia,Videojuegos,5.867827514347733,Boomers (50+),Riesgo Moderado
2850,47,Hombre,Finanzas,6,Salud,Naturaleza,7.132889977278981,Gen X (40-49),Riesgo Moderado
2851,26,Hombre,Construcción,4,Carga Laboral,Socializar,6.375276578240854,Gen Z (20-29),Bajo Riesgo
2852,56,No Binario,Finanzas,6,Familia,Deporte,7.179481063103861,Boomers (50+),Riesgo Moderado
2853,49,Mujer,Construcción,4,Familia,Naturaleza,4.799978867098637,Gen X (40-49),Bajo Riesgo
2854,50,Mujer,Finanzas,3,Salud,Naturaleza,6.8421918868607925,Gen X (40-49),Bajo Riesgo
2855,30,Hombre,Retail,3,Familia,Videojuegos,4.395467023321745,Gen Z (20-29),Bajo Riesgo
2856,59,Hombre,Finanzas,5,Finanzas,Deporte,5.328710871267504,Boomers (50+),Riesgo Moderado
2857,27,No Binario,Retail,7,Finanzas,Deporte,6.651876766696683,Gen Z (20-29),Riesgo Moderado
2858,40,Hombre,Retail,5,Carga Laboral,Videojuegos,3.573241149046133,Millennials (30-39),Riesgo Moderado
2859,32,Hombre,Salud,7,Salud,Videojuegos,3.21874898569724,Millennials (30-39),Riesgo Moderado
2860,23,Mujer,Retail,6,Familia,Naturaleza,4.76449131433825,Gen Z (20-29),Riesgo Moderado
2861,30,Hombre,Tecnología,2,Carga Laboral,Socializar,5.091420590117637,Gen Z (20-29),Bajo Riesgo
2862,42,Mujer,Finanzas,6,Familia,Socializar,5.247701731778935,Gen X (40-49),Riesgo Moderado
2863,45,Mujer,Educación,4,Finanzas,Socializar,5.713669188097246,Gen X (40-49),Bajo Riesgo
2864,55,Hombre,Educación,4,Familia,Socializar,6.959931813103335,Boomers (50+),Bajo Riesgo
2865,43,Hombre,Educación,6,Familia,Deporte,9.439521312563038,Gen X (40-49),Riesgo Moderado
2866,24,Hombre,Tecnología,6,Familia,Deporte,5.557826365700063,Gen Z (20-29),Riesgo Moderado
2867,33,Mujer,Retail,5,Finanzas,Videojuegos,7.072061982785284,Millennials (30-39),Riesgo Moderado
2868,49,Mujer,Finanzas,5,Finanzas,Videojuegos,8.367929155036546,Gen X (40-49),Riesgo Moderado
2869,51,Hombre,Construcción,4,Salud,Socializar,8.099792133165183,Boomers (50+),Bajo Riesgo
2870,47,Hombre,Construcción,8,Finanzas,Videojuegos,5.321961882721348,Gen X (40-49),Alto Riesgo
2871,42,Mujer,Salud,6,Carga Laboral,Deporte,7.809660977374551,Gen X (40-49),Riesgo Moderado
2872,49,Mujer,Tecnología,5,Familia,Socializar,8.435980270056337,Gen X (40-49),Riesgo Moderado
2873,47,Hombre,Finanzas,5,Finanzas,Socializar,8.796387719075254,Gen X (40-49),Riesgo Moderado
2874,54,Hombre,Retail,3,Carga Laboral,Deporte,8.85278580439842,Boomers (50+),Bajo Riesgo
2875,42,Hombre,Educación,4,Finanzas,Naturaleza,4.849667481461484,Gen X (40-49),Bajo Riesgo
2876,56,Mujer,Tecnología,3,Familia,Socializar,6.859549692091002,Boomers (50+),Bajo Riesgo
2877,55,No Binario,Tecnología,3,Carga Laboral,Videojuegos,5.464471887417634,Boomers (50+),Bajo Riesgo
2878,62,Hombre,Finanzas,3,Finanzas,Naturaleza,4.540455593674591,Boomers (50+),Bajo Riesgo
2879,39,Mujer,Retail,4,Finanzas,Deporte,7.217898296314368,Millennials (30-39),Bajo Riesgo
2880,32,Hombre,Salud,6,Carga Laboral,Naturaleza,6.8016050641120005,Millennials (30-39),Riesgo Moderado
2881,44,Hombre,Retail,3,Salud,Naturaleza,6.7563334678972,Gen X (40-49),Bajo Riesgo
2882,43,Hombre,Salud,7,Carga Laboral,Socializar,5.787717303165387,Gen X (40-49),Riesgo Moderado
2883,38,Mujer,Salud,6,Carga Laboral,Naturaleza,10.173601873430272,Millennials (30-39),Riesgo Moderado
2884,26,Mujer,Educación,5,Carga Laboral,Videojuegos,8.763330867523784,Gen Z (20-29),Riesgo Moderado
2885,32,Mujer,Educación,8,Carga Laboral,Socializar,5.872134154221825,Millennials (30-39),Alto Riesgo
2886,51,Hombre,Finanzas,5,Finanzas,Deporte,6.464668233391307,Boomers (50+),Riesgo Moderado
2887,36,Hombre,Retail,6,Carga Laboral,Videojuegos,7.24291736585131,Millennials (30-39),Riesgo Moderado
2888,48,Hombre,Salud,6,Carga Laboral,Socializar,8.04099253296806,Gen X (40-49),Riesgo Moderado
2889,56,Mujer,Finanzas,7,Familia,Naturaleza,7.223314080182398,Boomers (50+),Riesgo Moderado
2890,54,Hombre,Salud,8,Finanzas,Videojuegos,6.672076789054931,Boomers (50+),Alto Riesgo
2891,41,Mujer,Tecnología,5,Familia,Socializar,4.373813683313763,Gen X (40-49),Riesgo Moderado
2892,37,Hombre,Construcción,5,Finanzas,Socializar,9.444441919339964,Millennials (30-39),Riesgo Moderado
2893,55,Hombre,Construcción,3,Salud,Deporte,5.553345962632603,Boomers (50+),Bajo Riesgo
2894,23,Hombre,Salud,7,Salud,Socializar,8.091861687930065,Gen Z (20-29),Riesgo Moderado
2895,56,Hombre,Finanzas,6,Finanzas,Deporte,6.547105845145742,Boomers (50+),Riesgo Moderado
2896,61,Hombre,Educación,5,Salud,Naturaleza,8.375249529430537,Boomers (50+),Riesgo Moderado
2897,49,Hombre,Retail,7,Salud,Socializar,4.548521876814824,Gen X (40-49),Riesgo Moderado
2898,60,Mujer,Salud,6,Finanzas,Socializar,5.547111081670747,Boomers (50+),Riesgo Moderado
2899,27,Mujer,Salud,9,Carga Laboral,Naturaleza,6.289592362589942,Gen Z (20-29),Alto Riesgo
2900,30,Hombre,Retail,5,Familia,Socializar,5.124892621337574,Gen Z (20-29),Riesgo Moderado
2901,41,Hombre,Educación,3,Finanzas,Socializar,5.69492338745366,Gen X (40-49),Bajo Riesgo
2902,22,Hombre,Salud,6,Finanzas,Videojuegos,8.4367183874781,Gen Z (20-29),Riesgo Moderado
2903,29,Hombre,Tecnología,6,Finanzas,Deporte,7.328764195886739,Gen Z (20-29),Riesgo Moderado
2904,44,Hombre,Educación,4,Familia,Socializar,8.671515365592803,Gen X (40-49),Bajo Riesgo
2905,24,Mujer,Tecnología,3,Finanzas,Socializar,6.598090630831494,Gen Z (20-29),Bajo Riesgo
2906,25,Hombre,Construcción,3,Familia,Deporte,6.261756212920237,Gen Z (20-29),Bajo Riesgo
2907,46,Hombre,Retail,7,Familia,Videojuegos,4.538386116632745,Gen X (40-49),Riesgo Moderado
2908,59,Hombre,Educación,6,Salud,Deporte,8.071546477310005,Boomers (50+),Riesgo Moderado
2909,36,Hombre,Educación,5,Carga Laboral,Socializar,6.258199018848146,Millennials (30-39),Riesgo Moderado
2910,42,Mujer,Finanzas,5,Salud,Naturaleza,6.791933283117649,Gen X (40-49),Riesgo Moderado
2911,56,Hombre,Finanzas,4,Finanzas,Naturaleza,5.661008521831731,Boomers (50+),Bajo Riesgo
2912,35,Hombre,Retail,6,Finanzas,Videojuegos,10.768772314533615,Millennials (30-39),Riesgo Moderado
2913,57,Mujer,Educación,2,Familia,Videojuegos,6.684548997787848,Boomers (50+),Bajo Riesgo
2914,33,Hombre,Construcción,2,Salud,Socializar,5.427568990424668,Millennials (30-39),Bajo Riesgo
2915,38,Mujer,Salud,6,Familia,Videojuegos,4.76107536947382,Millennials (30-39),Riesgo Moderado
2916,60,Mujer,Retail,5,Salud,Socializar,7.292460700215559,Boomers (50+),Riesgo Moderado
2917,30,Hombre,Retail,4,Salud,Naturaleza,5.369980773463309,Gen Z (20-29),Bajo Riesgo
2918,56,Mujer,Finanzas,3,Salud,Videojuegos,5.823239734852811,Boomers (50+),Bajo Riesgo
2919,34,Hombre,Construcción,6,Salud,Socializar,4.208214493253995,Millennials (30-39),Riesgo Moderado
2920,36,Mujer,Retail,4,Salud,Deporte,6.600604250020419,Millennials (30-39),Bajo Riesgo
2921,39,Hombre,Construcción,6,Carga Laboral,Videojuegos,6.584426029281936,Millennials (30-39),Riesgo Moderado
2922,54,Hombre,Retail,7,Finanzas,Socializar,9.2868778441489,Boomers (50+),Riesgo Moderado
2923,27,Mujer,Finanzas,3,Salud,Socializar,5.696168909992701,Gen Z (20-29),Bajo Riesgo
